300
20.85 36.113259337811094 21.029999999999998
6.2550 20.4642 1.7525 0.0000 0.0000 0.5533
6.2550 20.4642 8.7625 0.0000 0.0000 0.5533
6.2550 22.8717 12.2675 0.0000 0.0000 0.5533
6.2550 22.8717 19.2775 0.0000 0.0000 0.5533
6.2550 27.6868 1.7525 0.0000 0.0000 0.5533
6.2550 27.6868 8.7625 0.0000 0.0000 0.5533
6.2550 30.0944 12.2675 0.0000 0.0000 0.5533
6.2550 30.0944 19.2775 0.0000 0.0000 0.5533
6.2550 34.9095 1.7525 0.0000 0.0000 0.5533
6.2550 34.9095 8.7625 0.0000 0.0000 0.5533
8.3400 2.4076 1.7525 0.0000 0.0000 0.5533
8.3400 2.4076 8.7625 0.0000 0.0000 0.5533
8.3400 4.8151 12.2675 0.0000 0.0000 0.5533
8.3400 4.8151 19.2775 0.0000 0.0000 0.5533
8.3400 9.6302 1.7525 0.0000 0.0000 0.5533
8.3400 9.6302 8.7625 0.0000 0.0000 0.5533
8.3400 12.0378 12.2675 0.0000 0.0000 0.5533
8.3400 12.0378 19.2775 0.0000 0.0000 0.5533
8.3400 16.8529 1.7525 0.0000 0.0000 0.5533
8.3400 16.8529 8.7625 0.0000 0.0000 0.5533
8.3400 19.2604 12.2675 0.0000 0.0000 0.5533
8.3400 19.2604 19.2775 0.0000 0.0000 0.5533
8.3400 24.0755 1.7525 0.0000 0.0000 0.5533
8.3400 24.0755 8.7625 0.0000 0.0000 0.5533
8.3400 26.4831 12.2675 0.0000 0.0000 0.5533
8.3400 26.4831 19.2775 0.0000 0.0000 0.5533
8.3400 31.2982 1.7525 0.0000 0.0000 0.5533
8.3400 31.2982 8.7625 0.0000 0.0000 0.5533
8.3400 33.7057 12.2675 0.0000 0.0000 0.5533
8.3400 33.7057 19.2775 0.0000 0.0000 0.5533
10.4250 1.2038 12.2675 0.0000 0.0000 0.5533
10.4250 1.2038 19.2775 0.0000 0.0000 0.5533
10.4250 6.0189 1.7525 0.0000 0.0000 0.5533
10.4250 6.0189 8.7625 0.0000 0.0000 0.5533
10.4250 8.4264 12.2675 0.0000 0.0000 0.5533
10.4250 8.4264 19.2775 0.0000 0.0000 0.5533
10.4250 13.2415 1.7525 0.0000 0.0000 0.5533
10.4250 13.2415 8.7625 0.0000 0.0000 0.5533
10.4250 15.6491 12.2675 0.0000 0.0000 0.5533
10.4250 15.6491 19.2775 0.0000 0.0000 0.5533
10.4250 20.4642 1.7525 0.0000 0.0000 0.5533
10.4250 20.4642 8.7625 0.0000 0.0000 0.5533
10.4250 22.8717 12.2675 0.0000 0.0000 0.5533
10.4250 22.8717 19.2775 0.0000 0.0000 0.5533
10.4250 27.6868 1.7525 0.0000 0.0000 0.5533
10.4250 27.6868 8.7625 0.0000 0.0000 0.5533
10.4250 30.0944 12.2675 0.0000 0.0000 0.5533
10.4250 30.0944 19.2775 0.0000 0.0000 0.5533
10.4250 34.9095 1.7525 0.0000 0.0000 0.5533
10.4250 34.9095 8.7625 0.0000 0.0000 0.5533
12.5100 2.4076 1.7525 0.0000 0.0000 0.5533
12.5100 2.4076 8.7625 0.0000 0.0000 0.5533
12.5100 4.8151 12.2675 0.0000 0.0000 0.5533
12.5100 4.8151 19.2775 0.0000 0.0000 0.5533
12.5100 9.6302 1.7525 0.0000 0.0000 0.5533
12.5100 9.6302 8.7625 0.0000 0.0000 0.5533
12.5100 12.0378 12.2675 0.0000 0.0000 0.5533
12.5100 12.0378 19.2775 0.0000 0.0000 0.5533
12.5100 16.8529 1.7525 0.0000 0.0000 0.5533
12.5100 16.8529 8.7625 0.0000 0.0000 0.5533
12.5100 19.2604 12.2675 0.0000 0.0000 0.5533
12.5100 19.2604 19.2775 0.0000 0.0000 0.5533
12.5100 24.0755 1.7525 0.0000 0.0000 0.5533
12.5100 24.0755 8.7625 0.0000 0.0000 0.5533
12.5100 26.4831 12.2675 0.0000 0.0000 0.5533
12.5100 26.4831 19.2775 0.0000 0.0000 0.5533
12.5100 31.2982 1.7525 0.0000 0.0000 0.5533
12.5100 31.2982 8.7625 0.0000 0.0000 0.5533
12.5100 33.7057 12.2675 0.0000 0.0000 0.5533
12.5100 33.7057 19.2775 0.0000 0.0000 0.5533
14.5950 1.2038 12.2675 0.0000 0.0000 0.5533
14.5950 1.2038 19.2775 0.0000 0.0000 0.5533
16.6800 2.4076 1.7525 0.0000 0.0000 0.5533
16.6800 2.4076 8.7625 0.0000 0.0000 0.5533
14.5950 6.0189 1.7525 0.0000 0.0000 0.5533
14.5950 6.0189 8.7625 0.0000 0.0000 0.5533
14.5950 8.4264 12.2675 0.0000 0.0000 0.5533
14.5950 8.4264 19.2775 0.0000 0.0000 0.5533
14.5950 13.2415 1.7525 0.0000 0.0000 0.5533
14.5950 13.2415 8.7625 0.0000 0.0000 0.5533
14.5950 15.6491 12.2675 0.0000 0.0000 0.5533
14.5950 15.6491 19.2775 0.0000 0.0000 0.5533
14.5950 20.4642 1.7525 0.0000 0.0000 0.5533
14.5950 20.4642 8.7625 0.0000 0.0000 0.5533
14.5950 22.8717 12.2675 0.0000 0.0000 0.5533
14.5950 22.8717 19.2775 0.0000 0.0000 0.5533
14.5950 27.6868 1.7525 0.0000 0.0000 0.5533
14.5950 27.6868 8.7625 0.0000 0.0000 0.5533
14.5950 30.0944 12.2675 0.0000 0.0000 0.5533
14.5950 30.0944 19.2775 0.0000 0.0000 0.5533
14.5950 34.9095 1.7525 0.0000 0.0000 0.5533
14.5950 34.9095 8.7625 0.0000 0.0000 0.5533
16.6800 4.8151 12.2675 0.0000 0.0000 0.5533
16.6800 4.8151 19.2775 0.0000 0.0000 0.5533
16.6800 9.6302 1.7525 0.0000 0.0000 0.5533
16.6800 9.6302 8.7625 0.0000 0.0000 0.5533
16.6800 12.0378 12.2675 0.0000 0.0000 0.5533
16.6800 12.0378 19.2775 0.0000 0.0000 0.5533
16.6800 16.8529 1.7525 0.0000 0.0000 0.5533
16.6800 16.8529 8.7625 0.0000 0.0000 0.5533
16.6800 19.2604 12.2675 0.0000 0.0000 0.5533
16.6800 19.2604 19.2775 0.0000 0.0000 0.5533
16.6800 24.0755 1.7525 0.0000 0.0000 0.5533
16.6800 24.0755 8.7625 0.0000 0.0000 0.5533
16.6800 26.4831 12.2675 0.0000 0.0000 0.5533
16.6800 26.4831 19.2775 0.0000 0.0000 0.5533
16.6800 31.2982 1.7525 0.0000 0.0000 0.5533
16.6800 31.2982 8.7625 0.0000 0.0000 0.5533
16.6800 33.7057 12.2675 0.0000 0.0000 0.5533
16.6800 33.7057 19.2775 0.0000 0.0000 0.5533
18.7650 34.9095 1.7525 0.0000 0.0000 0.5533
18.7650 34.9095 8.7625 0.0000 0.0000 0.5533
18.7650 1.2038 12.2675 0.0000 0.0000 0.5533
18.7650 1.2038 19.2775 0.0000 0.0000 0.5533
18.7650 6.0189 1.7525 0.0000 0.0000 0.5533
18.7650 6.0189 8.7625 0.0000 0.0000 0.5533
18.7650 8.4264 12.2675 0.0000 0.0000 0.5533
18.7650 8.4264 19.2775 0.0000 0.0000 0.5533
18.7650 13.2415 1.7525 0.0000 0.0000 0.5533
18.7650 13.2415 8.7625 0.0000 0.0000 0.5533
18.7650 15.6491 12.2675 0.0000 0.0000 0.5533
18.7650 15.6491 19.2775 0.0000 0.0000 0.5533
18.7650 20.4642 1.7525 0.0000 0.0000 0.5533
18.7650 20.4642 8.7625 0.0000 0.0000 0.5533
18.7650 22.8717 12.2675 0.0000 0.0000 0.5533
18.7650 22.8717 19.2775 0.0000 0.0000 0.5533
18.7650 27.6868 1.7525 0.0000 0.0000 0.5533
18.7650 27.6868 8.7625 0.0000 0.0000 0.5533
18.7650 30.0944 12.2675 0.0000 0.0000 0.5533
18.7650 30.0944 19.2775 0.0000 0.0000 0.5533
2.0850 1.2038 5.2575 0.0000 0.0000 -0.5533
6.2550 1.2038 5.2575 0.0000 0.0000 -0.5533
10.4250 1.2038 5.2575 0.0000 0.0000 -0.5533
14.5950 1.2038 5.2575 0.0000 0.0000 -0.5533
18.7650 1.2038 5.2575 0.0000 0.0000 -0.5533
0.0000 4.8151 5.2575 0.0000 0.0000 -0.5533
4.1700 4.8151 5.2575 0.0000 0.0000 -0.5533
8.3400 4.8151 5.2575 0.0000 0.0000 -0.5533
12.5100 4.8151 5.2575 0.0000 0.0000 -0.5533
16.6800 4.8151 5.2575 0.0000 0.0000 -0.5533
2.0850 8.4264 5.2575 0.0000 0.0000 -0.5533
6.2550 8.4264 5.2575 0.0000 0.0000 -0.5533
10.4250 8.4264 5.2575 0.0000 0.0000 -0.5533
14.5950 8.4264 5.2575 0.0000 0.0000 -0.5533
18.7650 8.4264 5.2575 0.0000 0.0000 -0.5533
0.0000 12.0378 5.2575 0.0000 0.0000 -0.5533
4.1700 12.0378 5.2575 0.0000 0.0000 -0.5533
8.3400 12.0378 5.2575 0.0000 0.0000 -0.5533
12.5100 12.0378 5.2575 0.0000 0.0000 -0.5533
16.6800 12.0378 5.2575 0.0000 0.0000 -0.5533
2.0850 15.6491 5.2575 0.0000 0.0000 -0.5533
6.2550 15.6491 5.2575 0.0000 0.0000 -0.5533
10.4250 15.6491 5.2575 0.0000 0.0000 -0.5533
14.5950 15.6491 5.2575 0.0000 0.0000 -0.5533
18.7650 15.6491 5.2575 0.0000 0.0000 -0.5533
0.0000 19.2604 5.2575 0.0000 0.0000 -0.5533
4.1700 19.2604 5.2575 0.0000 0.0000 -0.5533
8.3400 19.2604 5.2575 0.0000 0.0000 -0.5533
12.5100 19.2604 5.2575 0.0000 0.0000 -0.5533
16.6800 19.2604 5.2575 0.0000 0.0000 -0.5533
2.0850 22.8717 5.2575 0.0000 0.0000 -0.5533
6.2550 22.8717 5.2575 0.0000 0.0000 -0.5533
10.4250 22.8717 5.2575 0.0000 0.0000 -0.5533
14.5950 22.8717 5.2575 0.0000 0.0000 -0.5533
18.7650 22.8717 5.2575 0.0000 0.0000 -0.5533
0.0000 26.4831 5.2575 0.0000 0.0000 -0.5533
4.1700 26.4831 5.2575 0.0000 0.0000 -0.5533
8.3400 26.4831 5.2575 0.0000 0.0000 -0.5533
12.5100 26.4831 5.2575 0.0000 0.0000 -0.5533
16.6800 26.4831 5.2575 0.0000 0.0000 -0.5533
2.0850 30.0944 5.2575 0.0000 0.0000 -0.5533
6.2550 30.0944 5.2575 0.0000 0.0000 -0.5533
10.4250 30.0944 5.2575 0.0000 0.0000 -0.5533
14.5950 30.0944 5.2575 0.0000 0.0000 -0.5533
18.7650 30.0944 5.2575 0.0000 0.0000 -0.5533
0.0000 33.7057 5.2575 0.0000 0.0000 -0.5533
4.1700 33.7057 5.2575 0.0000 0.0000 -0.5533
8.3400 33.7057 5.2575 0.0000 0.0000 -0.5533
12.5100 33.7057 5.2575 0.0000 0.0000 -0.5533
16.6800 33.7057 5.2575 0.0000 0.0000 -0.5533
0.0000 2.4076 15.7725 0.0000 0.0000 -0.5533
4.1700 2.4076 15.7725 0.0000 0.0000 -0.5533
8.3400 2.4076 15.7725 0.0000 0.0000 -0.5533
12.5100 2.4076 15.7725 0.0000 0.0000 -0.5533
16.6800 2.4076 15.7725 0.0000 0.0000 -0.5533
2.0850 6.0189 15.7725 0.0000 0.0000 -0.5533
6.2550 6.0189 15.7725 0.0000 0.0000 -0.5533
10.4250 6.0189 15.7725 0.0000 0.0000 -0.5533
14.5950 6.0189 15.7725 0.0000 0.0000 -0.5533
18.7650 6.0189 15.7725 0.0000 0.0000 -0.5533
0.0000 9.6302 15.7725 0.0000 0.0000 -0.5533
4.1700 9.6302 15.7725 0.0000 0.0000 -0.5533
8.3400 9.6302 15.7725 0.0000 0.0000 -0.5533
12.5100 9.6302 15.7725 0.0000 0.0000 -0.5533
16.6800 9.6302 15.7725 0.0000 0.0000 -0.5533
2.0850 13.2415 15.7725 0.0000 0.0000 -0.5533
6.2550 13.2415 15.7725 0.0000 0.0000 -0.5533
10.4250 13.2415 15.7725 0.0000 0.0000 -0.5533
14.5950 13.2415 15.7725 0.0000 0.0000 -0.5533
18.7650 13.2415 15.7725 0.0000 0.0000 -0.5533
0.0000 16.8529 15.7725 0.0000 0.0000 -0.5533
4.1700 16.8529 15.7725 0.0000 0.0000 -0.5533
8.3400 16.8529 15.7725 0.0000 0.0000 -0.5533
12.5100 16.8529 15.7725 0.0000 0.0000 -0.5533
16.6800 16.8529 15.7725 0.0000 0.0000 -0.5533
2.0850 20.4642 15.7725 0.0000 0.0000 -0.5533
6.2550 20.4642 15.7725 0.0000 0.0000 -0.5533
10.4250 20.4642 15.7725 0.0000 0.0000 -0.5533
14.5950 20.4642 15.7725 0.0000 0.0000 -0.5533
18.7650 20.4642 15.7725 0.0000 0.0000 -0.5533
0.0000 24.0755 15.7725 0.0000 0.0000 -0.5533
4.1700 24.0755 15.7725 0.0000 0.0000 -0.5533
8.3400 24.0755 15.7725 0.0000 0.0000 -0.5533
12.5100 24.0755 15.7725 0.0000 0.0000 -0.5533
16.6800 24.0755 15.7725 0.0000 0.0000 -0.5533
2.0850 27.6868 15.7725 0.0000 0.0000 -0.5533
6.2550 27.6868 15.7725 0.0000 0.0000 -0.5533
10.4250 27.6868 15.7725 0.0000 0.0000 -0.5533
14.5950 27.6868 15.7725 0.0000 0.0000 -0.5533
18.7650 27.6868 15.7725 0.0000 0.0000 -0.5533
0.0000 31.2982 15.7725 0.0000 0.0000 -0.5533
4.1700 31.2982 15.7725 0.0000 0.0000 -0.5533
8.3400 31.2982 15.7725 0.0000 0.0000 -0.5533
12.5100 31.2982 15.7725 0.0000 0.0000 -0.5533
16.6800 31.2982 15.7725 0.0000 0.0000 -0.5533
2.0850 34.9095 15.7725 0.0000 0.0000 -0.5533
6.2550 34.9095 15.7725 0.0000 0.0000 -0.5533
10.4250 34.9095 15.7725 0.0000 0.0000 -0.5533
14.5950 34.9095 15.7725 0.0000 0.0000 -0.5533
18.7650 34.9095 15.7725 0.0000 0.0000 -0.5533
